ind	alt	id	set	choice	brand1	brand2	cap1	cap2	price1	price2	filter	therm	ch
996	2	125	4	2	0	1	0	1	0	0	1	0	1
996	3	125	4	2	1	0	1	0	0	1	1	0	0
997	1	125	5	1	1	0	0	1	0	1	1	0	1
997	2	125	5	1	0	0	1	0	0	0	0	1	0
997	3	125	5	1	1	0	1	0	0	1	1	0	0
998	1	125	6	2	0	1	1	0	0	1	0	0	0
998	2	125	6	2	0	1	0	1	0	0	1	1	1
998	3	125	6	2	1	0	1	0	0	1	1	0	0
999	1	125	7	2	0	1	1	0	0	1	1	0	0
999	2	125	7	2	0	0	0	1	0	1	0	0	1
999	3	125	7	2	1	0	1	0	0	1	1	0	0
1000	1	125	8	2	1	0	1	0	1	0	1	1	0
1000	2	125	8	2	0	1	0	1	1	0	0	1	1
1000	3	125	8	2	1	0	1	0	0	1	1	0	0
1001	1	126	1	2	1	0	0	1	0	1	0	1	0
1001	2	126	1	2	0	0	0	1	0	1	1	1	1
1001	3	126	1	2	1	0	1	0	0	1	1	0	0
1002	1	126	2	2	1	0	0	0	0	0	0	0	0
1002	2	126	2	2	0	1	0	0	0	1	1	1	1
1002	3	126	2	2	1	0	1	0	0	1	1	0	0
1003	1	126	3	1	0	1	0	1	1	0	0	0	1
1003	2	126	3	1	0	0	0	0	1	0	1	0	0
1003	3	126	3	1	1	0	1	0	0	1	1	0	0
1004	1	126	4	1	0	1	0	0	0	1	0	1	1
1004	2	126	4	1	0	1	0	1	0	0	1	0	0
1004	3	126	4	1	1	0	1	0	0	1	1	0	0
1005	1	126	5	1	1	0	0	1	0	1	1	0	1
1005	2	126	5	1	0	0	1	0	0	0	0	1	0
1005	3	126	5	1	1	0	1	0	0	1	1	0	0
1006	1	126	6	2	0	1	1	0	0	1	0	0	0
1006	2	126	6	2	0	1	0	1	0	0	1	1	1
1006	3	126	6	2	1	0	1	0	0	1	1	0	0
1007	1	126	7	2	0	1	1	0	0	1	1	0	0
1007	2	126	7	2	0	0	0	1	0	1	0	0	1
1007	3	126	7	2	1	0	1	0	0	1	1	0	0
1008	1	126	8	2	1	0	1	0	1	0	1	1	0
1008	2	126	8	2	0	1	0	1	1	0	0	1	1
1008	3	126	8	2	1	0	1	0	0	1	1	0	0
1009	1	127	1	2	1	0	0	1	0	1	0	1	0
1009	2	127	1	2	0	0	0	1	0	1	1	1	1
1009	3	127	1	2	1	0	1	0	0	1	1	0	0
1010	1	127	2	2	1	0	0	0	0	0	0	0	0
1010	2	127	2	2	0	1	0	0	0	1	1	1	1
1010	3	127	2	2	1	0	1	0	0	1	1	0	0
1011	1	127	3	2	0	1	0	1	1	0	0	0	0
1011	2	127	3	2	0	0	0	0	1	0	1	0	1
1011	3	127	3	2	1	0	1	0	0	1	1	0	0
1012	1	127	4	1	0	1	0	0	0	1	0	1	1
1012	2	127	4	1	0	1	0	1	0	0	1	0	0
1012	3	127	4	1	1	0	1	0	0	1	1	0	0
1013	1	127	5	1	1	0	0	1	0	1	1	0	1
1013	2	127	5	1	0	0	1	0	0	0	0	1	0
1013	3	127	5	1	1	0	1	0	0	1	1	0	0
1014	1	127	6	3	0	1	1	0	0	1	0	0	0
1014	2	127	6	3	0	1	0	1	0	0	1	1	0
1014	3	127	6	3	1	0	1	0	0	1	1	0	1
1015	1	127	7	3	0	1	1	0	0	1	1	0	0
1015	2	127	7	3	0	0	0	1	0	1	0	0	0
1015	3	127	7	3	1	0	1	0	0	1	1	0	1
1016	1	127	8	2	1	0	1	0	1	0	1	1	0
1016	2	127	8	2	0	1	0	1	1	0	0	1	1
1016	3	127	8	2	1	0	1	0	0	1	1	0	0
1017	1	128	1	1	1	0	0	1	0	1	0	1	1
1017	2	128	1	1	0	0	0	1	0	1	1	1	0
1017	3	128	1	1	1	0	1	0	0	1	1	0	0
1018	1	128	2	2	1	0	0	0	0	0	0	0	0
1018	2	128	2	2	0	1	0	0	0	1	1	1	1
1018	3	128	2	2	1	0	1	0	0	1	1	0	0
1019	1	128	3	3	0	1	0	1	1	0	0	0	0
1019	2	128	3	3	0	0	0	0	1	0	1	0	0
1019	3	128	3	3	1	0	1	0	0	1	1	0	1
1020	1	128	4	1	0	1	0	0	0	1	0	1	1
1020	2	128	4	1	0	1	0	1	0	0	1	0	0
1020	3	128	4	1	1	0	1	0	0	1	1	0	0
1021	1	128	5	2	1	0	0	1	0	1	1	0	0
1021	2	128	5	2	0	0	1	0	0	0	0	1	1
1021	3	128	5	2	1	0	1	0	0	1	1	0	0
1022	1	128	6	2	0	1	1	0	0	1	0	0	0
1022	2	128	6	2	0	1	0	1	0	0	1	1	1
1022	3	128	6	2	1	0	1	0	0	1	1	0	0
1023	1	128	7	1	0	1	1	0	0	1	1	0	1
1023	2	128	7	1	0	0	0	1	0	1	0	0	0
1023	3	128	7	1	1	0	1	0	0	1	1	0	0
1024	1	128	8	1	1	0	1	0	1	0	1	1	1
1024	2	128	8	1	0	1	0	1	1	0	0	1	0
1024	3	128	8	1	1	0	1	0	0	1	1	0	0
1025	1	129	1	1	1	0	0	1	0	1	0	1	1
1025	2	129	1	1	0	0	0	1	0	1	1	1	0
1025	3	129	1	1	1	0	1	0	0	1	1	0	0
1026	1	129	2	3	1	0	0	0	0	0	0	0	0
1026	2	129	2	3	0	1	0	0	0	1	1	1	0
1026	3	129	2	3	1	0	1	0	0	1	1	0	1
1027	1	129	3	3	0	1	0	1	1	0	0	0	0
1027	2	129	3	3	0	0	0	0	1	0	1	0	0
1027	3	129	3	3	1	0	1	0	0	1	1	0	1
1028	1	129	4	1	0	1	0	0	0	1	0	1	1
1028	2	129	4	1	0	1	0	1	0	0	1	0	0
1028	3	129	4	1	1	0	1	0	0	1	1	0	0
1029	1	129	5	3	1	0	0	1	0	1	1	0	0
1029	2	129	5	3	0	0	1	0	0	0	0	1	0
1029	3	129	5	3	1	0	1	0	0	1	1	0	1
1030	1	129	6	2	0	1	1	0	0	1	0	0	0
1030	2	129	6	2	0	1	0	1	0	0	1	1	1
1030	3	129	6	2	1	0	1	0	0	1	1	0	0
1031	1	129	7	3	0	1	1	0	0	1	1	0	0
1031	2	129	7	3	0	0	0	1	0	1	0	0	0
1031	3	129	7	3	1	0	1	0	0	1	1	0	1
1032	1	129	8	1	1	0	1	0	1	0	1	1	1
1032	2	129	8	1	0	1	0	1	1	0	0	1	0
1032	3	129	8	1	1	0	1	0	0	1	1	0	0
1033	1	130	1	2	1	0	0	1	0	1	0	1	0
1033	2	130	1	2	0	0	0	1	0	1	1	1	1
1033	3	130	1	2	1	0	1	0	0	1	1	0	0
1034	1	130	2	2	1	0	0	0	0	0	0	0	0
1034	2	130	2	2	0	1	0	0	0	1	1	1	1
1034	3	130	2	2	1	0	1	0	0	1	1	0	0
1035	1	130	3	1	0	1	0	1	1	0	0	0	1
1035	2	130	3	1	0	0	0	0	1	0	1	0	0
1035	3	130	3	1	1	0	1	0	0	1	1	0	0
1036	1	130	4	1	0	1	0	0	0	1	0	1	1
1036	2	130	4	1	0	1	0	1	0	0	1	0	0
1036	3	130	4	1	1	0	1	0	0	1	1	0	0
1037	1	130	5	1	1	0	0	1	0	1	1	0	1
1037	2	130	5	1	0	0	1	0	0	0	0	1	0
1037	3	130	5	1	1	0	1	0	0	1	1	0	0
1038	1	130	6	2	0	1	1	0	0	1	0	0	0
1038	2	130	6	2	0	1	0	1	0	0	1	1	1
1038	3	130	6	2	1	0	1	0	0	1	1	0	0
1039	1	130	7	2	0	1	1	0	0	1	1	0	0
1039	2	130	7	2	0	0	0	1	0	1	0	0	1
1039	3	130	7	2	1	0	1	0	0	1	1	0	0
1040	1	130	8	2	1	0	1	0	1	0	1	1	0
1040	2	130	8	2	0	1	0	1	1	0	0	1	1
1040	3	130	8	2	1	0	1	0	0	1	1	0	0
1041	1	131	1	2	1	0	0	1	0	1	0	1	0
1041	2	131	1	2	0	0	0	1	0	1	1	1	1
1041	3	131	1	2	1	0	1	0	0	1	1	0	0
1042	1	131	2	2	1	0	0	0	0	0	0	0	0
1042	2	131	2	2	0	1	0	0	0	1	1	1	1
1042	3	131	2	2	1	0	1	0	0	1	1	0	0
1043	1	131	3	2	0	1	0	1	1	0	0	0	0
1043	2	131	3	2	0	0	0	0	1	0	1	0	1
1043	3	131	3	2	1	0	1	0	0	1	1	0	0
1044	1	131	4	1	0	1	0	0	0	1	0	1	1
1044	2	131	4	1	0	1	0	1	0	0	1	0	0
1044	3	131	4	1	1	0	1	0	0	1	1	0	0
1045	1	131	5	1	1	0	0	1	0	1	1	0	1
1045	2	131	5	1	0	0	1	0	0	0	0	1	0
1045	3	131	5	1	1	0	1	0	0	1	1	0	0
1046	1	131	6	2	0	1	1	0	0	1	0	0	0
1046	2	131	6	2	0	1	0	1	0	0	1	1	1
1046	3	131	6	2	1	0	1	0	0	1	1	0	0
1047	1	131	7	1	0	1	1	0	0	1	1	0	1
1047	2	131	7	1	0	0	0	1	0	1	0	0	0
1047	3	131	7	1	1	0	1	0	0	1	1	0	0
1048	1	131	8	1	1	0	1	0	1	0	1	1	1
1048	2	131	8	1	0	1	0	1	1	0	0	1	0
1048	3	131	8	1	1	0	1	0	0	1	1	0	0
1049	1	132	1	2	1	0	0	1	0	1	0	1	0
1049	2	132	1	2	0	0	0	1	0	1	1	1	1
1049	3	132	1	2	1	0	1	0	0	1	1	0	0
1050	1	132	2	1	1	0	0	0	0	0	0	0	1
1050	2	132	2	1	0	1	0	0	0	1	1	1	0
1050	3	132	2	1	1	0	1	0	0	1	1	0	0
1051	1	132	3	2	0	1	0	1	1	0	0	0	0
1051	2	132	3	2	0	0	0	0	1	0	1	0	1
1051	3	132	3	2	1	0	1	0	0	1	1	0	0
1052	1	132	4	3	0	1	0	0	0	1	0	1	0
1052	2	132	4	3	0	1	0	1	0	0	1	0	0
1052	3	132	4	3	1	0	1	0	0	1	1	0	1
1053	1	132	5	1	1	0	0	1	0	1	1	0	1
1053	2	132	5	1	0	0	1	0	0	0	0	1	0
1053	3	132	5	1	1	0	1	0	0	1	1	0	0
1054	1	132	6	3	0	1	1	0	0	1	0	0	0
1054	2	132	6	3	0	1	0	1	0	0	1	1	0
1054	3	132	6	3	1	0	1	0	0	1	1	0	1
1055	1	132	7	2	0	1	1	0	0	1	1	0	0
1055	2	132	7	2	0	0	0	1	0	1	0	0	1
1055	3	132	7	2	1	0	1	0	0	1	1	0	0
1056	1	132	8	1	1	0	1	0	1	0	1	1	1
1056	2	132	8	1	0	1	0	1	1	0	0	1	0
1056	3	132	8	1	1	0	1	0	0	1	1	0	0
1057	1	133	1	2	1	0	0	1	0	1	0	1	0
1057	2	133	1	2	0	0	0	1	0	1	1	1	1
1057	3	133	1	2	1	0	1	0	0	1	1	0	0
1058	1	133	2	2	1	0	0	0	0	0	0	0	0
1058	2	133	2	2	0	1	0	0	0	1	1	1	1
1058	3	133	2	2	1	0	1	0	0	1	1	0	0
1059	1	133	3	2	0	1	0	1	1	0	0	0	0
1059	2	133	3	2	0	0	0	0	1	0	1	0	1
1059	3	133	3	2	1	0	1	0	0	1	1	0	0
1060	1	133	4	2	0	1	0	0	0	1	0	1	0
1060	2	133	4	2	0	1	0	1	0	0	1	0	1
1060	3	133	4	2	1	0	1	0	0	1	1	0	0
1061	1	133	5	1	1	0	0	1	0	1	1	0	1
1061	2	133	5	1	0	0	1	0	0	0	0	1	0
1061	3	133	5	1	1	0	1	0	0	1	1	0	0
1062	1	133	6	2	0	1	1	0	0	1	0	0	0
1062	2	133	6	2	0	1	0	1	0	0	1	1	1
1062	3	133	6	2	1	0	1	0	0	1	1	0	0
1063	1	133	7	2	0	1	1	0	0	1	1	0	0
1063	2	133	7	2	0	0	0	1	0	1	0	0	1
1063	3	133	7	2	1	0	1	0	0	1	1	0	0
1064	1	133	8	2	1	0	1	0	1	0	1	1	0
1064	2	133	8	2	0	1	0	1	1	0	0	1	1
1064	3	133	8	2	1	0	1	0	0	1	1	0	0
1065	1	134	1	2	1	0	0	1	0	1	0	1	0
1065	2	134	1	2	0	0	0	1	0	1	1	1	1
1065	3	134	1	2	1	0	1	0	0	1	1	0	0
1066	1	134	2	2	1	0	0	0	0	0	0	0	0
1066	2	134	2	2	0	1	0	0	0	1	1	1	1
1066	3	134	2	2	1	0	1	0	0	1	1	0	0
1067	1	134	3	1	0	1	0	1	1	0	0	0	1
1067	2	134	3	1	0	0	0	0	1	0	1	0	0
1067	3	134	3	1	1	0	1	0	0	1	1	0	0
1068	1	134	4	1	0	1	0	0	0	1	0	1	1
1068	2	134	4	1	0	1	0	1	0	0	1	0	0
1068	3	134	4	1	1	0	1	0	0	1	1	0	0
1069	1	134	5	1	1	0	0	1	0	1	1	0	1
1069	2	134	5	1	0	0	1	0	0	0	0	1	0
1069	3	134	5	1	1	0	1	0	0	1	1	0	0
1070	1	134	6	3	0	1	1	0	0	1	0	0	0
1070	2	134	6	3	0	1	0	1	0	0	1	1	0
1070	3	134	6	3	1	0	1	0	0	1	1	0	1
1071	1	134	7	2	0	1	1	0	0	1	1	0	0
1071	2	134	7	2	0	0	0	1	0	1	0	0	1
1071	3	134	7	2	1	0	1	0	0	1	1	0	0
1072	1	134	8	2	1	0	1	0	1	0	1	1	0
1072	2	134	8	2	0	1	0	1	1	0	0	1	1
1072	3	134	8	2	1	0	1	0	0	1	1	0	0
1073	1	135	1	2	1	0	0	1	0	1	0	1	0
1073	2	135	1	2	0	0	0	1	0	1	1	1	1
1073	3	135	1	2	1	0	1	0	0	1	1	0	0
1074	1	135	2	2	1	0	0	0	0	0	0	0	0
1074	2	135	2	2	0	1	0	0	0	1	1	1	1
1074	3	135	2	2	1	0	1	0	0	1	1	0	0
1075	1	135	3	2	0	1	0	1	1	0	0	0	0
1075	2	135	3	2	0	0	0	0	1	0	1	0	1
1075	3	135	3	2	1	0	1	0	0	1	1	0	0
1076	1	135	4	2	0	1	0	0	0	1	0	1	0
1076	2	135	4	2	0	1	0	1	0	0	1	0	1
1076	3	135	4	2	1	0	1	0	0	1	1	0	0
1077	1	135	5	1	1	0	0	1	0	1	1	0	1
1077	2	135	5	1	0	0	1	0	0	0	0	1	0
1077	3	135	5	1	1	0	1	0	0	1	1	0	0
1078	1	135	6	2	0	1	1	0	0	1	0	0	0
1078	2	135	6	2	0	1	0	1	0	0	1	1	1
1078	3	135	6	2	1	0	1	0	0	1	1	0	0
1079	1	135	7	2	0	1	1	0	0	1	1	0	0
1079	2	135	7	2	0	0	0	1	0	1	0	0	1
1079	3	135	7	2	1	0	1	0	0	1	1	0	0
1080	1	135	8	2	1	0	1	0	1	0	1	1	0
1080	2	135	8	2	0	1	0	1	1	0	0	1	1
1080	3	135	8	2	1	0	1	0	0	1	1	0	0
1081	1	136	1	2	1	0	0	1	0	1	0	1	0
1081	2	136	1	2	0	0	0	1	0	1	1	1	1
1081	3	136	1	2	1	0	1	0	0	1	1	0	0
1082	1	136	2	3	1	0	0	0	0	0	0	0	0
1082	2	136	2	3	0	1	0	0	0	1	1	1	0
1082	3	136	2	3	1	0	1	0	0	1	1	0	1
1083	1	136	3	2	0	1	0	1	1	0	0	0	0
1083	2	136	3	2	0	0	0	0	1	0	1	0	1
1083	3	136	3	2	1	0	1	0	0	1	1	0	0
1084	1	136	4	1	0	1	0	0	0	1	0	1	1
1084	2	136	4	1	0	1	0	1	0	0	1	0	0
1084	3	136	4	1	1	0	1	0	0	1	1	0	0
1085	1	136	5	2	1	0	0	1	0	1	1	0	0
1085	2	136	5	2	0	0	1	0	0	0	0	1	1
1085	3	136	5	2	1	0	1	0	0	1	1	0	0
1086	1	136	6	2	0	1	1	0	0	1	0	0	0
1086	2	136	6	2	0	1	0	1	0	0	1	1	1
1086	3	136	6	2	1	0	1	0	0	1	1	0	0
1087	1	136	7	2	0	1	1	0	0	1	1	0	0
1087	2	136	7	2	0	0	0	1	0	1	0	0	1
1087	3	136	7	2	1	0	1	0	0	1	1	0	0
1088	1	136	8	3	1	0	1	0	1	0	1	1	0
1088	2	136	8	3	0	1	0	1	1	0	0	1	0
1088	3	136	8	3	1	0	1	0	0	1	1	0	1
1089	1	137	1	1	1	0	0	1	0	1	0	1	1
1089	2	137	1	1	0	0	0	1	0	1	1	1	0
1089	3	137	1	1	1	0	1	0	0	1	1	0	0
1090	1	137	2	3	1	0	0	0	0	0	0	0	0
1090	2	137	2	3	0	1	0	0	0	1	1	1	0
1090	3	137	2	3	1	0	1	0	0	1	1	0	1
1091	1	137	3	3	0	1	0	1	1	0	0	0	0
1091	2	137	3	3	0	0	0	0	1	0	1	0	0
1091	3	137	3	3	1	0	1	0	0	1	1	0	1
1092	1	137	4	3	0	1	0	0	0	1	0	1	0
1092	2	137	4	3	0	1	0	1	0	0	1	0	0
1092	3	137	4	3	1	0	1	0	0	1	1	0	1
1093	1	137	5	1	1	0	0	1	0	1	1	0	1
1093	2	137	5	1	0	0	1	0	0	0	0	1	0
1093	3	137	5	1	1	0	1	0	0	1	1	0	0
1094	1	137	6	3	0	1	1	0	0	1	0	0	0
1094	2	137	6	3	0	1	0	1	0	0	1	1	0
1094	3	137	6	3	1	0	1	0	0	1	1	0	1
1095	1	137	7	3	0	1	1	0	0	1	1	0	0
1095	2	137	7	3	0	0	0	1	0	1	0	0	0
1095	3	137	7	3	1	0	1	0	0	1	1	0	1
1096	1	137	8	3	1	0	1	0	1	0	1	1	0
1096	2	137	8	3	0	1	0	1	1	0	0	1	0
1096	3	137	8	3	1	0	1	0	0	1	1	0	1
1097	1	138	1	2	1	0	0	1	0	1	0	1	0
1097	2	138	1	2	0	0	0	1	0	1	1	1	1
1097	3	138	1	2	1	0	1	0	0	1	1	0	0
1098	1	138	2	3	1	0	0	0	0	0	0	0	0
1098	2	138	2	3	0	1	0	0	0	1	1	1	0
1098	3	138	2	3	1	0	1	0	0	1	1	0	1
1099	1	138	3	2	0	1	0	1	1	0	0	0	0
1099	2	138	3	2	0	0	0	0	1	0	1	0	1
1099	3	138	3	2	1	0	1	0	0	1	1	0	0
1100	1	138	4	3	0	1	0	0	0	1	0	1	0
1100	2	138	4	3	0	1	0	1	0	0	1	0	0
1100	3	138	4	3	1	0	1	0	0	1	1	0	1
1101	1	138	5	2	1	0	0	1	0	1	1	0	0
1101	2	138	5	2	0	0	1	0	0	0	0	1	1
1101	3	138	5	2	1	0	1	0	0	1	1	0	0
1102	1	138	6	3	0	1	1	0	0	1	0	0	0
1102	2	138	6	3	0	1	0	1	0	0	1	1	0
1102	3	138	6	3	1	0	1	0	0	1	1	0	1
1103	1	138	7	2	0	1	1	0	0	1	1	0	0
1103	2	138	7	2	0	0	0	1	0	1	0	0	1
1103	3	138	7	2	1	0	1	0	0	1	1	0	0
1104	1	138	8	3	1	0	1	0	1	0	1	1	0
1104	2	138	8	3	0	1	0	1	1	0	0	1	0
1104	3	138	8	3	1	0	1	0	0	1	1	0	1
1105	1	139	1	2	1	0	0	1	0	1	0	1	0
1105	2	139	1	2	0	0	0	1	0	1	1	1	1
1105	3	139	1	2	1	0	1	0	0	1	1	0	0
1106	1	139	2	2	1	0	0	0	0	0	0	0	0
1106	2	139	2	2	0	1	0	0	0	1	1	1	1
1106	3	139	2	2	1	0	1	0	0	1	1	0	0
1107	1	139	3	3	0	1	0	1	1	0	0	0	0
1107	2	139	3	3	0	0	0	0	1	0	1	0	0
1107	3	139	3	3	1	0	1	0	0	1	1	0	1
1108	1	139	4	3	0	1	0	0	0	1	0	1	0
1108	2	139	4	3	0	1	0	1	0	0	1	0	0
1108	3	139	4	3	1	0	1	0	0	1	1	0	1
1109	1	139	5	1	1	0	0	1	0	1	1	0	1
1109	2	139	5	1	0	0	1	0	0	0	0	1	0
1109	3	139	5	1	1	0	1	0	0	1	1	0	0
1110	1	139	6	3	0	1	1	0	0	1	0	0	0
1110	2	139	6	3	0	1	0	1	0	0	1	1	0
1110	3	139	6	3	1	0	1	0	0	1	1	0	1
1111	1	139	7	3	0	1	1	0	0	1	1	0	0
1111	2	139	7	3	0	0	0	1	0	1	0	0	0
1111	3	139	7	3	1	0	1	0	0	1	1	0	1
1112	1	139	8	1	1	0	1	0	1	0	1	1	1
1112	2	139	8	1	0	1	0	1	1	0	0	1	0
1112	3	139	8	1	1	0	1	0	0	1	1	0	0
1113	1	140	1	2	1	0	0	1	0	1	0	1	0
1113	2	140	1	2	0	0	0	1	0	1	1	1	1
1113	3	140	1	2	1	0	1	0	0	1	1	0	0
1114	1	140	2	2	1	0	0	0	0	0	0	0	0
1114	2	140	2	2	0	1	0	0	0	1	1	1	1
1114	3	140	2	2	1	0	1	0	0	1	1	0	0
1115	1	140	3	2	0	1	0	1	1	0	0	0	0
1115	2	140	3	2	0	0	0	0	1	0	1	0	1
1115	3	140	3	2	1	0	1	0	0	1	1	0	0
1116	1	140	4	1	0	1	0	0	0	1	0	1	1
1116	2	140	4	1	0	1	0	1	0	0	1	0	0
1116	3	140	4	1	1	0	1	0	0	1	1	0	0
1117	1	140	5	1	1	0	0	1	0	1	1	0	1
1117	2	140	5	1	0	0	1	0	0	0	0	1	0
1117	3	140	5	1	1	0	1	0	0	1	1	0	0
1118	1	140	6	2	0	1	1	0	0	1	0	0	0
1118	2	140	6	2	0	1	0	1	0	0	1	1	1
1118	3	140	6	2	1	0	1	0	0	1	1	0	0
1119	1	140	7	2	0	1	1	0	0	1	1	0	0
1119	2	140	7	2	0	0	0	1	0	1	0	0	1
1119	3	140	7	2	1	0	1	0	0	1	1	0	0
1120	1	140	8	2	1	0	1	0	1	0	1	1	0
1120	2	140	8	2	0	1	0	1	1	0	0	1	1
1120	3	140	8	2	1	0	1	0	0	1	1	0	0
1121	1	141	1	2	1	0	0	1	0	1	0	1	0
1121	2	141	1	2	0	0	0	1	0	1	1	1	1
1121	3	141	1	2	1	0	1	0	0	1	1	0	0
1122	1	141	2	2	1	0	0	0	0	0	0	0	0
1122	2	141	2	2	0	1	0	0	0	1	1	1	1
1122	3	141	2	2	1	0	1	0	0	1	1	0	0
1123	1	141	3	2	0	1	0	1	1	0	0	0	0
1123	2	141	3	2	0	0	0	0	1	0	1	0	1
1123	3	141	3	2	1	0	1	0	0	1	1	0	0
1124	1	141	4	1	0	1	0	0	0	1	0	1	1
1124	2	141	4	1	0	1	0	1	0	0	1	0	0
1124	3	141	4	1	1	0	1	0	0	1	1	0	0
1125	1	141	5	1	1	0	0	1	0	1	1	0	1
1125	2	141	5	1	0	0	1	0	0	0	0	1	0
1125	3	141	5	1	1	0	1	0	0	1	1	0	0
1126	1	141	6	3	0	1	1	0	0	1	0	0	0
1126	2	141	6	3	0	1	0	1	0	0	1	1	0
1126	3	141	6	3	1	0	1	0	0	1	1	0	1
1127	1	141	7	2	0	1	1	0	0	1	1	0	0
1127	2	141	7	2	0	0	0	1	0	1	0	0	1
1127	3	141	7	2	1	0	1	0	0	1	1	0	0
1128	1	141	8	1	1	0	1	0	1	0	1	1	1
1128	2	141	8	1	0	1	0	1	1	0	0	1	0
1128	3	141	8	1	1	0	1	0	0	1	1	0	0
1129	1	142	1	2	1	0	0	1	0	1	0	1	0
1129	2	142	1	2	0	0	0	1	0	1	1	1	1
1129	3	142	1	2	1	0	1	0	0	1	1	0	0
1130	1	142	2	2	1	0	0	0	0	0	0	0	0
1130	2	142	2	2	0	1	0	0	0	1	1	1	1
1130	3	142	2	2	1	0	1	0	0	1	1	0	0
1131	1	142	3	2	0	1	0	1	1	0	0	0	0
1131	2	142	3	2	0	0	0	0	1	0	1	0	1
1131	3	142	3	2	1	0	1	0	0	1	1	0	0
1132	1	142	4	3	0	1	0	0	0	1	0	1	0
1132	2	142	4	3	0	1	0	1	0	0	1	0	0
1132	3	142	4	3	1	0	1	0	0	1	1	0	1
1133	1	142	5	1	1	0	0	1	0	1	1	0	1
1133	2	142	5	1	0	0	1	0	0	0	0	1	0
1133	3	142	5	1	1	0	1	0	0	1	1	0	0
1134	1	142	6	2	0	1	1	0	0	1	0	0	0
1134	2	142	6	2	0	1	0	1	0	0	1	1	1
1134	3	142	6	2	1	0	1	0	0	1	1	0	0
1135	1	142	7	1	0	1	1	0	0	1	1	0	1
1135	2	142	7	1	0	0	0	1	0	1	0	0	0
1135	3	142	7	1	1	0	1	0	0	1	1	0	0
1136	1	142	8	1	1	0	1	0	1	0	1	1	1
1136	2	142	8	1	0	1	0	1	1	0	0	1	0
1136	3	142	8	1	1	0	1	0	0	1	1	0	0
1137	1	143	1	1	1	0	0	1	0	1	0	1	1
1137	2	143	1	1	0	0	0	1	0	1	1	1	0
1137	3	143	1	1	1	0	1	0	0	1	1	0	0
1138	1	143	2	1	1	0	0	0	0	0	0	0	1
1138	2	143	2	1	0	1	0	0	0	1	1	1	0
1138	3	143	2	1	1	0	1	0	0	1	1	0	0
1139	1	143	3	3	0	1	0	1	1	0	0	0	0
1139	2	143	3	3	0	0	0	0	1	0	1	0	0
1139	3	143	3	3	1	0	1	0	0	1	1	0	1
1140	1	143	4	1	0	1	0	0	0	1	0	1	1
1140	2	143	4	1	0	1	0	1	0	0	1	0	0
1140	3	143	4	1	1	0	1	0	0	1	1	0	0
1141	1	143	5	2	1	0	0	1	0	1	1	0	0
1141	2	143	5	2	0	0	1	0	0	0	0	1	1
1141	3	143	5	2	1	0	1	0	0	1	1	0	0
1142	1	143	6	2	0	1	1	0	0	1	0	0	0
1142	2	143	6	2	0	1	0	1	0	0	1	1	1
1142	3	143	6	2	1	0	1	0	0	1	1	0	0
1143	1	143	7	3	0	1	1	0	0	1	1	0	0
1143	2	143	7	3	0	0	0	1	0	1	0	0	0
1143	3	143	7	3	1	0	1	0	0	1	1	0	1
1144	1	143	8	1	1	0	1	0	1	0	1	1	1
1144	2	143	8	1	0	1	0	1	1	0	0	1	0
1144	3	143	8	1	1	0	1	0	0	1	1	0	0
1145	1	144	1	2	1	0	0	1	0	1	0	1	0
1145	2	144	1	2	0	0	0	1	0	1	1	1	1
1145	3	144	1	2	1	0	1	0	0	1	1	0	0
1146	1	144	2	2	1	0	0	0	0	0	0	0	0
1146	2	144	2	2	0	1	0	0	0	1	1	1	1
1146	3	144	2	2	1	0	1	0	0	1	1	0	0
1147	1	144	3	1	0	1	0	1	1	0	0	0	1
1147	2	144	3	1	0	0	0	0	1	0	1	0	0
1147	3	144	3	1	1	0	1	0	0	1	1	0	0
1148	1	144	4	1	0	1	0	0	0	1	0	1	1
1148	2	144	4	1	0	1	0	1	0	0	1	0	0
1148	3	144	4	1	1	0	1	0	0	1	1	0	0
1149	1	144	5	1	1	0	0	1	0	1	1	0	1
1149	2	144	5	1	0	0	1	0	0	0	0	1	0
1149	3	144	5	1	1	0	1	0	0	1	1	0	0
1150	1	144	6	2	0	1	1	0	0	1	0	0	0
1150	2	144	6	2	0	1	0	1	0	0	1	1	1
1150	3	144	6	2	1	0	1	0	0	1	1	0	0
1151	1	144	7	2	0	1	1	0	0	1	1	0	0
1151	2	144	7	2	0	0	0	1	0	1	0	0	1
1151	3	144	7	2	1	0	1	0	0	1	1	0	0
1152	1	144	8	2	1	0	1	0	1	0	1	1	0
1152	2	144	8	2	0	1	0	1	1	0	0	1	1
1152	3	144	8	2	1	0	1	0	0	1	1	0	0
1153	1	145	1	2	1	0	0	1	0	1	0	1	0
1153	2	145	1	2	0	0	0	1	0	1	1	1	1
1153	3	145	1	2	1	0	1	0	0	1	1	0	0
1154	1	145	2	2	1	0	0	0	0	0	0	0	0
1154	2	145	2	2	0	1	0	0	0	1	1	1	1
1154	3	145	2	2	1	0	1	0	0	1	1	0	0
1155	1	145	3	2	0	1	0	1	1	0	0	0	0
1155	2	145	3	2	0	0	0	0	1	0	1	0	1
1155	3	145	3	2	1	0	1	0	0	1	1	0	0
1156	1	145	4	2	0	1	0	0	0	1	0	1	0
1156	2	145	4	2	0	1	0	1	0	0	1	0	1
